geoid,cr_geoid,name,original_id,pop100,hu100,state_place_fips
250250506001006,185,East Boston,8,0,0,2507000
250250506001007,185,East Boston,8,0,0,2507000
250250506001008,185,East Boston,8,0,0,2507000
250250506001009,185,East Boston,8,130,65,2507000
250250506001010,185,East Boston,8,201,67,2507000
250250506001011,185,East Boston,8,0,0,2507000
250250506001012,185,East Boston,8,0,0,2507000
250250506001013,185,East Boston,8,0,0,2507000
250250506001014,185,East Boston,8,300,147,2507000
250250506001015,185,East Boston,8,418,149,2507000
250250506002000,185,East Boston,8,0,0,2507000
250250506002001,185,East Boston,8,287,104,2507000
250250506002002,185,East Boston,8,101,34,2507000
250250506002003,185,East Boston,8,19,5,2507000
250250506002004,185,East Boston,8,89,24,2507000
250250506002005,185,East Boston,8,115,40,2507000
250250506002006,185,East Boston,8,0,0,2507000
250250506002007,185,East Boston,8,78,34,2507000
250250506002008,185,East Boston,8,126,71,2507000
250250507001000,185,East Boston,8,314,130,2507000
250250507001001,185,East Boston,8,174,69,2507000
250250507001002,185,East Boston,8,5,2,2507000
250250507001003,185,East Boston,8,15,4,2507000
250250507001004,185,East Boston,8,0,0,2507000
250250507001005,185,East Boston,8,423,139,2507000
250250507001006,185,East Boston,8,385,148,2507000
250250507001007,185,East Boston,8,368,125,2507000
250250507001008,185,East Boston,8,0,0,2507000
250250507001009,185,East Boston,8,0,0,2507000
250250507002000,185,East Boston,8,120,36,2507000
250250507002001,185,East Boston,8,157,62,2507000
250250507002002,185,East Boston,8,321,120,2507000
250250507002003,185,East Boston,8,161,55,2507000
250250507002004,185,East Boston,8,362,128,2507000
250250507002005,185,East Boston,8,223,83,2507000
250250507003000,185,East Boston,8,138,49,2507000
250250507003001,185,East Boston,8,0,0,2507000
250250507003002,185,East Boston,8,0,0,2507000
250250507003003,185,East Boston,8,0,0,2507000
250250507003004,185,East Boston,8,348,112,2507000
250250507003005,185,East Boston,8,0,0,2507000
250250507003006,185,East Boston,8,270,87,2507000
250250507003007,185,East Boston,8,407,139,2507000
250250507003008,185,East Boston,8,313,118,2507000
250250507003009,185,East Boston,8,0,0,2507000
250250509011000,185,East Boston,8,0,0,2507000
250250509011001,185,East Boston,8,0,0,2507000
250250509011002,185,East Boston,8,0,0,2507000
250250509011003,185,East Boston,8,0,0,2507000
250250509011004,185,East Boston,8,0,0,2507000
250250509011005,185,East Boston,8,0,0,2507000
250250509011006,185,East Boston,8,116,45,2507000
250250509011007,185,East Boston,8,0,0,2507000
250250509011008,185,East Boston,8,166,50,2507000
250250509011009,185,East Boston,8,249,72,2507000
250250509011010,185,East Boston,8,0,0,2507000
250250509011011,185,East Boston,8,46,14,2507000
250250509011012,185,East Boston,8,0,0,2507000
250250509011013,185,East Boston,8,14,3,2507000
250250509011014,185,East Boston,8,8,2,2507000
250250509011015,185,East Boston,8,0,0,2507000
250250509011016,185,East Boston,8,29,10,2507000
250250509011017,185,East Boston,8,0,0,2507000
250250509011018,185,East Boston,8,0,0,2507000
250250509011019,185,East Boston,8,26,9,2507000
250250509011020,185,East Boston,8,0,0,2507000
250250509011021,185,East Boston,8,59,28,2507000
250250509011022,185,East Boston,8,0,0,2507000
250250509011023,185,East Boston,8,0,0,2507000
250250509011024,185,East Boston,8,2,3,2507000
250250509011025,185,East Boston,8,0,0,2507000
250250509011026,185,East Boston,8,0,0,2507000
250250509011027,185,East Boston,8,0,0,2507000
250250509011028,185,East Boston,8,4,2,2507000
250250509011029,185,East Boston,8,0,0,2507000
250250509011030,185,East Boston,8,0,0,2507000
250250509011031,185,East Boston,8,0,0,2507000
250250509011032,185,East Boston,8,0,0,2507000
250250509011033,185,East Boston,8,0,0,2507000
250250509011034,185,East Boston,8,445,144,2507000
250250509011035,185,East Boston,8,0,0,2507000
250250509011036,185,East Boston,8,0,0,2507000
250250509011037,185,East Boston,8,0,0,2507000
250250509011038,185,East Boston,8,0,0,2507000
250250509011039,185,East Boston,8,0,0,2507000
250250509011040,185,East Boston,8,119,38,2507000
250250509011041,185,East Boston,8,0,0,2507000
250250509012000,185,East Boston,8,161,67,2507000
250250509012001,185,East Boston,8,433,146,2507000
250250509012002,185,East Boston,8,0,0,2507000
250250509012003,185,East Boston,8,308,107,2507000
250250509012004,185,East Boston,8,367,145,2507000
250250509012005,185,East Boston,8,12,4,2507000
250250509012006,185,East Boston,8,388,148,2507000
250250509012007,185,East Boston,8,295,100,2507000
250250509013004,185,East Boston,8,118,36,2507000
250250509013005,185,East Boston,8,0,0,2507000
250250509013006,185,East Boston,8,1,1,2507000
250250509013007,185,East Boston,8,0,0,2507000
250250509013008,185,East Boston,8,0,0,2507000
250250509013009,185,East Boston,8,272,86,2507000
250250509013010,185,East Boston,8,314,106,2507000
250250509013011,185,East Boston,8,213,80,2507000
250250509013012,185,East Boston,8,0,0,2507000
250250510001000,185,East Boston,8,182,87,2507000
250250510001001,185,East Boston,8,278,95,2507000
250250510001002,185,East Boston,8,254,104,2507000
250250510001003,185,East Boston,8,57,19,2507000
250250510001004,185,East Boston,8,93,39,2507000
250250510001005,185,East Boston,8,75,32,2507000
250250510001006,185,East Boston,8,145,47,2507000
250250510001007,185,East Boston,8,67,32,2507000
250250510001008,185,East Boston,8,0,0,2507000
250250510001009,185,East Boston,8,80,41,2507000
250250510001010,185,East Boston,8,28,11,2507000
250250510001011,185,East Boston,8,131,64,2507000
250250510001012,185,East Boston,8,133,61,2507000
250250510001013,185,East Boston,8,189,68,2507000
250250510001014,185,East Boston,8,153,62,2507000
250250510001015,185,East Boston,8,14,6,2507000
250250510001016,185,East Boston,8,24,16,2507000
250250510001017,185,East Boston,8,18,7,2507000
250250510001018,185,East Boston,8,19,8,2507000
250250510001019,185,East Boston,8,47,25,2507000
250250510001020,185,East Boston,8,52,31,2507000
250250510002003,185,East Boston,8,0,0,2507000
250250510002004,185,East Boston,8,0,0,2507000
250250510002005,185,East Boston,8,0,0,2507000
250250510002007,185,East Boston,8,0,0,2507000
250250510002008,185,East Boston,8,0,0,2507000
250250510002009,185,East Boston,8,0,0,2507000
250250510002010,185,East Boston,8,0,0,2507000
250250510002011,185,East Boston,8,0,0,2507000
250250510002012,185,East Boston,8,0,0,2507000
250250510002013,185,East Boston,8,0,0,2507000
250250510002014,185,East Boston,8,0,0,2507000
250250510002015,185,East Boston,8,517,260,2507000
250250510002016,185,East Boston,8,0,0,2507000
250250510002017,185,East Boston,8,445,202,2507000
250250510002018,185,East Boston,8,0,0,2507000
250250510002019,185,East Boston,8,0,0,2507000
250250510002020,185,East Boston,8,0,0,2507000
250250510003000,185,East Boston,8,204,91,2507000
250250510003001,185,East Boston,8,387,142,2507000
250250510003002,185,East Boston,8,0,0,2507000
250250510003003,185,East Boston,8,0,0,2507000
250250510003004,185,East Boston,8,0,0,2507000
250250510003005,185,East Boston,8,44,47,2507000
250250510003006,185,East Boston,8,85,38,2507000
250250510003007,185,East Boston,8,227,89,2507000
250250510003008,185,East Boston,8,141,60,2507000
250250510003009,185,East Boston,8,0,0,2507000
250250510003010,185,East Boston,8,0,0,2507000
250250511011000,185,East Boston,8,206,93,2507000
250250511011001,185,East Boston,8,35,9,2507000
250250511011002,185,East Boston,8,423,159,2507000
250250511011003,185,East Boston,8,168,58,2507000
250250511011004,185,East Boston,8,177,59,2507000
250250511011005,185,East Boston,8,0,0,2507000
250250511011006,185,East Boston,8,0,0,2507000
250250511011007,185,East Boston,8,191,69,2507000
250250511011008,185,East Boston,8,114,50,2507000
250250511011009,185,East Boston,8,87,40,2507000
250250511011010,185,East Boston,8,0,0,2507000
250250511011011,185,East Boston,8,190,57,2507000
250250511011012,185,East Boston,8,11,4,2507000
250250511012000,185,East Boston,8,1274,450,2507000
250250511012001,185,East Boston,8,137,66,2507000
250250511012002,185,East Boston,8,77,27,2507000
250250511012003,185,East Boston,8,0,0,2507000
250250511012004,185,East Boston,8,248,119,2507000
250250511012005,185,East Boston,8,213,79,2507000
250250511013000,185,East Boston,8,0,0,2507000
250250511013001,185,East Boston,8,187,73,2507000
250250511013002,185,East Boston,8,124,59,2507000
250250511013003,185,East Boston,8,0,0,2507000
250250511013004,185,East Boston,8,0,0,2507000
250250511013005,185,East Boston,8,17,9,2507000
250250511013006,185,East Boston,8,92,41,2507000
250250511013007,185,East Boston,8,210,55,2507000
250250511013008,185,East Boston,8,81,30,2507000
250250511013009,185,East Boston,8,57,26,2507000
250250511013010,185,East Boston,8,34,14,2507000
250250511013011,185,East Boston,8,85,37,2507000
250250511013012,185,East Boston,8,32,15,2507000
250250511013013,185,East Boston,8,157,63,2507000
250250511013014,185,East Boston,8,35,19,2507000
250250511013015,185,East Boston,8,46,23,2507000
250250511013016,185,East Boston,8,163,61,2507000
250250511013017,185,East Boston,8,161,68,2507000
250250511013018,185,East Boston,8,56,28,2507000
250250511014000,185,East Boston,8,5,4,2507000
250250511014001,185,East Boston,8,3,2,2507000
250250511014002,185,East Boston,8,0,0,2507000
250250511014003,185,East Boston,8,67,36,2507000
250250511014004,185,East Boston,8,0,0,2507000
250250511014005,185,East Boston,8,93,43,2507000
250250511014006,185,East Boston,8,58,23,2507000
250250511014007,185,East Boston,8,95,0,2507000
250250511014008,185,East Boston,8,129,44,2507000
250250511014009,185,East Boston,8,160,65,2507000
250250511014010,185,East Boston,8,304,129,2507000
250250511014011,185,East Boston,8,91,39,2507000
250250511014012,185,East Boston,8,0,0,2507000
250250512001000,185,East Boston,8,0,0,2507000
250250512001002,185,East Boston,8,32,19,2507000
250250512001003,185,East Boston,8,0,0,2507000
250250512001004,185,East Boston,8,0,0,2507000
250250512001005,185,East Boston,8,0,0,2507000
250250512001007,185,East Boston,8,0,0,2507000
250250512002000,185,East Boston,8,332,159,2507000
250250512002001,185,East Boston,8,363,142,2507000
250250512002002,185,East Boston,8,384,164,2507000
250250512002003,185,East Boston,8,17,9,2507000
250250512002004,185,East Boston,8,112,49,2507000
250250512002005,185,East Boston,8,33,18,2507000
250250512002006,185,East Boston,8,112,54,2507000
250250512002007,185,East Boston,8,195,97,2507000
250250512003000,185,East Boston,8,359,183,2507000
250250512003001,185,East Boston,8,41,22,2507000
250250512003002,185,East Boston,8,294,174,2507000
250250512003003,185,East Boston,8,5,3,2507000
250250512003004,185,East Boston,8,8,5,2507000
250250512003005,185,East Boston,8,52,42,2507000
250250512003006,185,East Boston,8,40,20,2507000
250259813002000,185,East Boston,8,0,0,2507000
250259813002002,185,East Boston,8,0,0,2507000
250259813002003,185,East Boston,8,0,0,2507000
250259813002004,185,East Boston,8,0,0,2507000
250259813002005,185,East Boston,8,0,1,2507000
250259813002008,185,East Boston,8,0,0,2507000
250259813002009,185,East Boston,8,0,0,2507000
250259813002010,185,East Boston,8,0,0,2507000
250259813002011,185,East Boston,8,0,0,2507000
250259813002012,185,East Boston,8,0,0,2507000
250259813002013,185,East Boston,8,0,0,2507000
250259813002014,185,East Boston,8,0,0,2507000
250259813002015,185,East Boston,8,0,0,2507000
250259813002016,185,East Boston,8,0,0,2507000
250259813002017,185,East Boston,8,0,0,2507000
250259813002018,185,East Boston,8,0,0,2507000
250259813002019,185,East Boston,8,0,0,2507000
250259813002020,185,East Boston,8,0,0,2507000
250259813002021,185,East Boston,8,0,0,2507000
250259813002022,185,East Boston,8,0,0,2507000
250259813002023,185,East Boston,8,0,0,2507000
250259813002024,185,East Boston,8,0,0,2507000
250259813002025,185,East Boston,8,0,0,2507000
250259813002026,185,East Boston,8,0,0,2507000
250259813002027,185,East Boston,8,0,0,2507000
250259813002028,185,East Boston,8,0,0,2507000
250259813002029,185,East Boston,8,0,0,2507000
250259813002030,185,East Boston,8,0,0,2507000
250259813002031,185,East Boston,8,0,0,2507000
250259813002032,185,East Boston,8,0,0,2507000
250259813002033,185,East Boston,8,0,0,2507000
250259813002034,185,East Boston,8,0,0,2507000
250259813002035,185,East Boston,8,0,0,2507000
250259813002036,185,East Boston,8,0,0,2507000
250259813002037,185,East Boston,8,0,0,2507000
250259813002038,185,East Boston,8,0,0,2507000
250259813002039,185,East Boston,8,0,0,2507000
250259813002040,185,East Boston,8,0,0,2507000
250259813002041,185,East Boston,8,0,0,2507000
250259813002042,185,East Boston,8,0,0,2507000
250259813002043,185,East Boston,8,0,0,2507000
250259813002044,185,East Boston,8,0,0,2507000
250259813002045,185,East Boston,8,0,0,2507000
250259813002046,185,East Boston,8,0,0,2507000
250259813002047,185,East Boston,8,0,0,2507000
250259813002048,185,East Boston,8,0,0,2507000
250259813002049,185,East Boston,8,0,0,2507000
250259813002050,185,East Boston,8,0,0,2507000
250259813002051,185,East Boston,8,0,0,2507000
250259813002052,185,East Boston,8,0,0,2507000
250259813002053,185,East Boston,8,0,0,2507000
250259813002054,185,East Boston,8,0,0,2507000
250259813002055,185,East Boston,8,0,0,2507000
250259813002056,185,East Boston,8,314,217,2507000
250259813002057,185,East Boston,8,0,0,2507000
250259813002058,185,East Boston,8,0,0,2507000
250259813002059,185,East Boston,8,0,0,2507000
250259813002061,185,East Boston,8,0,0,2507000
250259813002062,185,East Boston,8,0,0,2507000
250259813002063,185,East Boston,8,0,0,2507000
250259813002064,185,East Boston,8,0,0,2507000
250259813002065,185,East Boston,8,0,0,2507000
250259813002066,185,East Boston,8,0,0,2507000
250259813002067,185,East Boston,8,0,0,2507000
250259813002068,185,East Boston,8,0,0,2507000
250259813002069,185,East Boston,8,0,0,2507000
250259813002070,185,East Boston,8,0,0,2507000
250259813002071,185,East Boston,8,0,0,2507000
250259813002072,185,East Boston,8,0,0,2507000
250259813002073,185,East Boston,8,0,0,2507000
250259813002074,185,East Boston,8,0,0,2507000
250259813002075,185,East Boston,8,0,0,2507000
250259813002076,185,East Boston,8,0,0,2507000
250259813002077,185,East Boston,8,0,0,2507000
250259813002078,185,East Boston,8,0,0,2507000
250259813002079,185,East Boston,8,0,0,2507000
250259813002080,185,East Boston,8,0,0,2507000
250259813002081,185,East Boston,8,0,0,2507000
250259813002082,185,East Boston,8,0,0,2507000
250259813002083,185,East Boston,8,0,0,2507000
250259813002084,185,East Boston,8,0,0,2507000
250259813002085,185,East Boston,8,0,0,2507000
250259813002086,185,East Boston,8,0,0,2507000
250259813002087,185,East Boston,8,0,0,2507000
250259813002088,185,East Boston,8,0,0,2507000
250259813002090,185,East Boston,8,75,27,2507000
250259813002091,185,East Boston,8,0,0,2507000
250259813002092,185,East Boston,8,0,0,2507000
250259813002093,185,East Boston,8,0,0,2507000
250259813002098,185,East Boston,8,0,0,2507000
250259813002099,185,East Boston,8,0,0,2507000
250259813002100,185,East Boston,8,0,0,2507000
250259813002101,185,East Boston,8,0,0,2507000
250259815021010,185,East Boston,8,0,0,2507000
250259815021011,185,East Boston,8,0,0,2507000
250259815021012,185,East Boston,8,0,0,2507000
250259815021013,185,East Boston,8,0,0,2507000
250259815021014,185,East Boston,8,0,0,2507000
250259815021018,185,East Boston,8,0,0,2507000
250259815021019,185,East Boston,8,0,0,2507000
250259815021020,185,East Boston,8,0,0,2507000
250259816001001,185,East Boston,8,0,0,2507000
250259816001003,185,East Boston,8,0,0,2507000
250250401001000,186,Charlestown,4,179,90,2507000
250250401001001,186,Charlestown,4,207,118,2507000
250250401001002,186,Charlestown,4,144,61,2507000
250250401001003,186,Charlestown,4,0,0,2507000
250250401001004,186,Charlestown,4,170,145,2507000
250250401001005,186,Charlestown,4,0,0,2507000
250250401001006,186,Charlestown,4,0,0,2507000
250250401001007,186,Charlestown,4,214,117,2507000
250250401001008,186,Charlestown,4,0,0,2507000
250250401001009,186,Charlestown,4,19,9,2507000
250250401001010,186,Charlestown,4,25,15,2507000
250250401001011,186,Charlestown,4,0,0,2507000
250250401001012,186,Charlestown,4,0,0,2507000
250250401001013,186,Charlestown,4,0,0,2507000
250250401001015,186,Charlestown,4,0,0,2507000
250250401002000,186,Charlestown,4,0,0,2507000
250250401002001,186,Charlestown,4,184,77,2507000
250250401002002,186,Charlestown,4,198,94,2507000
250250401002003,186,Charlestown,4,48,33,2507000
250250401002004,186,Charlestown,4,48,30,2507000
250250401002005,186,Charlestown,4,56,26,2507000
250250401002006,186,Charlestown,4,82,47,2507000
250250401002007,186,Charlestown,4,109,83,2507000
250250401002008,186,Charlestown,4,43,24,2507000
