hl1_x,position_section,position_subsection,author,year,longitude,latitude,Tract,T_Total,T_White alone,T_Black or African American alone,T_American Indian and Alaska Native alone,T_Asian alone,T_Native Hawaiian and Other Pacific Islander alone,T_Some Other Race alone,T_Population of two or more races,T_Total Hispanic or Latino origin,T_Not Hispanic or Latino,T_Hispanic or Latino,Article_Count,T_majority_race,Neighborhood,White alone,Black or African American alone,Hispanic or Latino,"Asian, Native Hawaiian and Pacific Islander",Other Races or Multiple Races,majority_race
former patriots player bc star brace dead at 29,SPORTS,unknown,unknown,2016.0,-71.16849450000001,42.3355488,502.0,6303.0,5026.0,286.0,8.0,707.0,2.0,107.0,167.0,6303.0,5857.0,446.0,47.0,T_White alone,Brighton,32694.0,2414.0,5376.0,8703.0,2860.0,White alone
perkins pupils find joy in hunt for eggs that beep,NEWS,Metro,unknown,2016.0,-71.1677996,42.337306,502.0,6303.0,5026.0,286.0,8.0,707.0,2.0,107.0,167.0,6303.0,5857.0,446.0,47.0,T_White alone,Brighton,32694.0,2414.0,5376.0,8703.0,2860.0,White alone
clemson 56 bc 10,SPORTS,unknown,unknown,2016.0,-71.1664682,42.3351281,502.0,6303.0,5026.0,286.0,8.0,707.0,2.0,107.0,167.0,6303.0,5857.0,446.0,47.0,T_White alone,Brighton,32694.0,2414.0,5376.0,8703.0,2860.0,White alone
globe staff college picks week,SPORTS,unknown,unknown,2016.0,-71.16849450000001,42.3355488,502.0,6303.0,5026.0,286.0,8.0,707.0,2.0,107.0,167.0,6303.0,5857.0,446.0,47.0,T_White alone,Brighton,32694.0,2414.0,5376.0,8703.0,2860.0,White alone
frozen four summaries,SPORTS,unknown,unknown,2016.0,-71.16849450000001,42.3355488,502.0,6303.0,5026.0,286.0,8.0,707.0,2.0,107.0,167.0,6303.0,5857.0,446.0,47.0,T_White alone,Brighton,32694.0,2414.0,5376.0,8703.0,2860.0,White alone
bc rallies takes first step,SPORTS,unknown,unknown,2016.0,-71.1677143,42.3350662,502.0,6303.0,5026.0,286.0,8.0,707.0,2.0,107.0,167.0,6303.0,5857.0,446.0,47.0,T_White alone,Brighton,32694.0,2414.0,5376.0,8703.0,2860.0,White alone
globe staff college picks week,SPORTS,unknown,unknown,2016.0,-71.16849450000001,42.3355488,502.0,6303.0,5026.0,286.0,8.0,707.0,2.0,107.0,167.0,6303.0,5857.0,446.0,47.0,T_White alone,Brighton,32694.0,2414.0,5376.0,8703.0,2860.0,White alone
fitzgeralds bc good fit,SPORTS,unknown,unknown,2016.0,-71.1677143,42.3350662,502.0,6303.0,5026.0,286.0,8.0,707.0,2.0,107.0,167.0,6303.0,5857.0,446.0,47.0,T_White alone,Brighton,32694.0,2414.0,5376.0,8703.0,2860.0,White alone
ice chips,SPORTS,unknown,unknown,2016.0,-71.16849450000001,42.3355488,502.0,6303.0,5026.0,286.0,8.0,707.0,2.0,107.0,167.0,6303.0,5857.0,446.0,47.0,T_White alone,Brighton,32694.0,2414.0,5376.0,8703.0,2860.0,White alone
no competition fsu pounds bc bc can keep up with florida state,SPORTS,unknown,unknown,2016.0,-71.1664682,42.3351281,502.0,6303.0,5026.0,286.0,8.0,707.0,2.0,107.0,167.0,6303.0,5857.0,446.0,47.0,T_White alone,Brighton,32694.0,2414.0,5376.0,8703.0,2860.0,White alone
bc uconn,SPORTS,unknown,unknown,2016.0,-71.1677143,42.3350662,502.0,6303.0,5026.0,286.0,8.0,707.0,2.0,107.0,167.0,6303.0,5857.0,446.0,47.0,T_White alone,Brighton,32694.0,2414.0,5376.0,8703.0,2860.0,White alone
virginia tech 49 bc,SPORTS,unknown,unknown,2016.0,-71.1664682,42.3351281,502.0,6303.0,5026.0,286.0,8.0,707.0,2.0,107.0,167.0,6303.0,5857.0,446.0,47.0,T_White alone,Brighton,32694.0,2414.0,5376.0,8703.0,2860.0,White alone
globe staff college picks week,SPORTS,unknown,unknown,2016.0,-71.16849450000001,42.3355488,502.0,6303.0,5026.0,286.0,8.0,707.0,2.0,107.0,167.0,6303.0,5857.0,446.0,47.0,T_White alone,Brighton,32694.0,2414.0,5376.0,8703.0,2860.0,White alone
juice fresh sound is good for $20k,LIVING ARTS,unknown,unknown,2016.0,-71.16849450000001,42.3355488,502.0,6303.0,5026.0,286.0,8.0,707.0,2.0,107.0,167.0,6303.0,5857.0,446.0,47.0,T_White alone,Brighton,32694.0,2414.0,5376.0,8703.0,2860.0,White alone
milestone for york,SPORTS,unknown,unknown,2016.0,-71.1677143,42.3350662,502.0,6303.0,5026.0,286.0,8.0,707.0,2.0,107.0,167.0,6303.0,5857.0,446.0,47.0,T_White alone,Brighton,32694.0,2414.0,5376.0,8703.0,2860.0,White alone
carter can lift eagles,SPORTS,unknown,unknown,2016.0,-71.1677143,42.3350662,502.0,6303.0,5026.0,286.0,8.0,707.0,2.0,107.0,167.0,6303.0,5857.0,446.0,47.0,T_White alone,Brighton,32694.0,2414.0,5376.0,8703.0,2860.0,White alone
bc fades in loss to clemson,SPORTS,unknown,unknown,2016.0,-71.1677143,42.3350662,502.0,6303.0,5026.0,286.0,8.0,707.0,2.0,107.0,167.0,6303.0,5857.0,446.0,47.0,T_White alone,Brighton,32694.0,2414.0,5376.0,8703.0,2860.0,White alone
bc to retire jerseys of ryan kuechly,SPORTS,unknown,unknown,2016.0,-71.1664682,42.3351281,502.0,6303.0,5026.0,286.0,8.0,707.0,2.0,107.0,167.0,6303.0,5857.0,446.0,47.0,T_White alone,Brighton,32694.0,2414.0,5376.0,8703.0,2860.0,White alone
modest proposal for taxing nonprots,EDITORIAL OPINION,Editorial,unknown,2016.0,-71.16849450000001,42.3355488,502.0,6303.0,5026.0,286.0,8.0,707.0,2.0,107.0,167.0,6303.0,5857.0,446.0,47.0,T_White alone,Brighton,32694.0,2414.0,5376.0,8703.0,2860.0,White alone
standings,SPORTS,unknown,unknown,2016.0,-71.16849450000001,42.3355488,502.0,6303.0,5026.0,286.0,8.0,707.0,2.0,107.0,167.0,6303.0,5857.0,446.0,47.0,T_White alone,Brighton,32694.0,2414.0,5376.0,8703.0,2860.0,White alone
blowouts are dealing bc reality checks,SPORTS,unknown,unknown,2016.0,-71.1664682,42.3351281,502.0,6303.0,5026.0,286.0,8.0,707.0,2.0,107.0,167.0,6303.0,5857.0,446.0,47.0,T_White alone,Brighton,32694.0,2414.0,5376.0,8703.0,2860.0,White alone
eagles making themselves at home,NEWS,Metro,unknown,2016.0,-71.1590604,42.3368964,502.0,6303.0,5026.0,286.0,8.0,707.0,2.0,107.0,167.0,6303.0,5857.0,446.0,47.0,T_White alone,Brighton,32694.0,2414.0,5376.0,8703.0,2860.0,White alone
fla. state fisher fined for comments,SPORTS,unknown,unknown,2016.0,-71.16849450000001,42.3355488,502.0,6303.0,5026.0,286.0,8.0,707.0,2.0,107.0,167.0,6303.0,5857.0,446.0,47.0,T_White alone,Brighton,32694.0,2414.0,5376.0,8703.0,2860.0,White alone
running to help others and himself running to help others and himself,SPORTS,unknown,unknown,2016.0,-71.16849450000001,42.3355488,502.0,6303.0,5026.0,286.0,8.0,707.0,2.0,107.0,167.0,6303.0,5857.0,446.0,47.0,T_White alone,Brighton,32694.0,2414.0,5376.0,8703.0,2860.0,White alone
000,NEWS,Metro,unknown,2016.0,-71.16849450000001,42.3355488,502.0,6303.0,5026.0,286.0,8.0,707.0,2.0,107.0,167.0,6303.0,5857.0,446.0,47.0,T_White alone,Brighton,32694.0,2414.0,5376.0,8703.0,2860.0,White alone
eagles on the verge,SPORTS,unknown,unknown,2016.0,-71.1677143,42.3350662,502.0,6303.0,5026.0,286.0,8.0,707.0,2.0,107.0,167.0,6303.0,5857.0,446.0,47.0,T_White alone,Brighton,32694.0,2414.0,5376.0,8703.0,2860.0,White alone
bc rallies tears up acc skid,SPORTS,unknown,unknown,2016.0,-71.1664682,42.3351281,502.0,6303.0,5026.0,286.0,8.0,707.0,2.0,107.0,167.0,6303.0,5857.0,446.0,47.0,T_White alone,Brighton,32694.0,2414.0,5376.0,8703.0,2860.0,White alone
degeorge changes up,SPORTS,unknown,unknown,2016.0,-71.16849450000001,42.3355488,502.0,6303.0,5026.0,286.0,8.0,707.0,2.0,107.0,167.0,6303.0,5857.0,446.0,47.0,T_White alone,Brighton,32694.0,2414.0,5376.0,8703.0,2860.0,White alone
bc professor looks back with pride on camera mouse,REGIONAL,West,unknown,2016.0,-71.16849450000001,42.3355488,502.0,6303.0,5026.0,286.0,8.0,707.0,2.0,107.0,167.0,6303.0,5857.0,446.0,47.0,T_White alone,Brighton,32694.0,2414.0,5376.0,8703.0,2860.0,White alone
hamstring leaves towles day to day,SPORTS,unknown,unknown,2016.0,-71.1664682,42.3351281,502.0,6303.0,5026.0,286.0,8.0,707.0,2.0,107.0,167.0,6303.0,5857.0,446.0,47.0,T_White alone,Brighton,32694.0,2414.0,5376.0,8703.0,2860.0,White alone
recent transactions west,REALESTATE,unknown,unknown,2016.0,-71.1224877,42.2951319,981000.0,22.0,3.0,14.0,0.0,0.0,0.0,0.0,5.0,22.0,22.0,0.0,4.0,T_Black or African American alone,Jamaica Plain,21463.0,4511.0,8664.0,3042.0,2335.0,White alone
birds are waiting in the wings for these trees,REALESTATE,unknown,unknown,2016.0,-71.119796,42.3075796,981000.0,22.0,3.0,14.0,0.0,0.0,0.0,0.0,5.0,22.0,22.0,0.0,4.0,T_Black or African American alone,Jamaica Plain,21463.0,4511.0,8664.0,3042.0,2335.0,White alone
maine family clings to hope for answers on son disappearance,NEWS,Metro,unknown,2016.0,-71.1224877,42.2951319,981000.0,22.0,3.0,14.0,0.0,0.0,0.0,0.0,5.0,22.0,22.0,0.0,4.0,T_Black or African American alone,Jamaica Plain,21463.0,4511.0,8664.0,3042.0,2335.0,White alone
the journey of phil jp resident pheasant,LIVING ARTS,unknown,unknown,2016.0,-71.119796,42.3075796,981000.0,22.0,3.0,14.0,0.0,0.0,0.0,0.0,5.0,22.0,22.0,0.0,4.0,T_Black or African American alone,Jamaica Plain,21463.0,4511.0,8664.0,3042.0,2335.0,White alone
for sale beach style living all year on cape cod.,MAGAZINE,unknown,By Stacey Myers,2016.0,-71.0525605,42.3566886,70101.0,5902.0,3753.0,299.0,3.0,1606.0,4.0,90.0,147.0,5902.0,5542.0,360.0,93.0,T_White alone,,,,,,,
stay focused on your work not colleagues schedules,BUSINESS,unknown,unknown,2016.0,-71.0571176,42.3530449,70101.0,5902.0,3753.0,299.0,3.0,1606.0,4.0,90.0,147.0,5902.0,5542.0,360.0,93.0,T_White alone,,,,,,,
inside boston ballet record smashing season,LIVING ARTS,unknown,unknown,2016.0,-71.0622087,42.3539564,70101.0,5902.0,3753.0,299.0,3.0,1606.0,4.0,90.0,147.0,5902.0,5542.0,360.0,93.0,T_White alone,,,,,,,
several boston hospitals ranked among the best,BUSINESS,unknown,unknown,2016.0,-71.055874,42.355174,70101.0,5902.0,3753.0,299.0,3.0,1606.0,4.0,90.0,147.0,5902.0,5542.0,360.0,93.0,T_White alone,,,,,,,
proving your value to managers,BUSINESS,unknown,unknown,2016.0,-71.0571176,42.3530449,70101.0,5902.0,3753.0,299.0,3.0,1606.0,4.0,90.0,147.0,5902.0,5542.0,360.0,93.0,T_White alone,,,,,,,
senate has good sense to protect ratepayers from pipeline tax,EDITORIAL OPINION,Letters,unknown,2016.0,-71.0585955,42.3543253,70101.0,5902.0,3753.0,299.0,3.0,1606.0,4.0,90.0,147.0,5902.0,5542.0,360.0,93.0,T_White alone,,,,,,,
man arrested after chase through common,NEWS,Metro,unknown,2016.0,-71.0594338,42.3554958,70101.0,5902.0,3753.0,299.0,3.0,1606.0,4.0,90.0,147.0,5902.0,5542.0,360.0,93.0,T_White alone,,,,,,,
house senate reach solar energy compromise,BUSINESS,unknown,unknown,2016.0,-71.055538,42.3519667,70101.0,5902.0,3753.0,299.0,3.0,1606.0,4.0,90.0,147.0,5902.0,5542.0,360.0,93.0,T_White alone,,,,,,,
state offers aid to convert street lights to leds,REGIONAL,South,unknown,2016.0,-71.06148370000001,42.3550479,70101.0,5902.0,3753.0,299.0,3.0,1606.0,4.0,90.0,147.0,5902.0,5542.0,360.0,93.0,T_White alone,,,,,,,
boston fed chief outvoted on rates,BUSINESS,unknown,unknown,2016.0,-71.0539967,42.3527249,70101.0,5902.0,3753.0,299.0,3.0,1606.0,4.0,90.0,147.0,5902.0,5542.0,360.0,93.0,T_White alone,,,,,,,
give low income residents access to dental care,EDITORIAL OPINION,Editorial,unknown,2016.0,-71.0568419,42.3561089,70101.0,5902.0,3753.0,299.0,3.0,1606.0,4.0,90.0,147.0,5902.0,5542.0,360.0,93.0,T_White alone,,,,,,,
charter model of underpaid overworked teachers is not the answer,EDITORIAL OPINION,Letters,unknown,2016.0,-71.0540018,42.3554955,70101.0,5902.0,3753.0,299.0,3.0,1606.0,4.0,90.0,147.0,5902.0,5542.0,360.0,93.0,T_White alone,,,,,,,
mckenna to step down by fall 17 board chairman leaving in may,NEWS,Metro,unknown,2016.0,-71.0543268,42.3566274,70101.0,5902.0,3753.0,299.0,3.0,1606.0,4.0,90.0,147.0,5902.0,5542.0,360.0,93.0,T_White alone,,,,,,,
dream theater astonishing show at orpheum,LIVING ARTS,unknown,unknown,2016.0,-71.061037,42.3562603,70101.0,5902.0,3753.0,299.0,3.0,1606.0,4.0,90.0,147.0,5902.0,5542.0,360.0,93.0,T_White alone,,,,,,,
recipe for success in fresh juice is elusive,BUSINESS,unknown,unknown,2016.0,-71.0596758,42.3576189,70101.0,5902.0,3753.0,299.0,3.0,1606.0,4.0,90.0,147.0,5902.0,5542.0,360.0,93.0,T_White alone,,,,,,,
talks go on amid janitors strike threat,BUSINESS,unknown,unknown,2016.0,-71.05497679999999,42.3559219,70101.0,5902.0,3753.0,299.0,3.0,1606.0,4.0,90.0,147.0,5902.0,5542.0,360.0,93.0,T_White alone,,,,,,,
rock hart team as show hosts,LIVING ARTS,unknown,unknown,2016.0,-71.05497679999999,42.3559219,70101.0,5902.0,3753.0,299.0,3.0,1606.0,4.0,90.0,147.0,5902.0,5542.0,360.0,93.0,T_White alone,,,,,,,
make 2016 your best career year,BUSINESS,unknown,unknown,2016.0,-71.0571176,42.3530449,70101.0,5902.0,3753.0,299.0,3.0,1606.0,4.0,90.0,147.0,5902.0,5542.0,360.0,93.0,T_White alone,,,,,,,
lenient sex assault sentence fits pattern,NEWS,Metro,unknown,2016.0,-71.05820899999999,42.35611189999999,70101.0,5902.0,3753.0,299.0,3.0,1606.0,4.0,90.0,147.0,5902.0,5542.0,360.0,93.0,T_White alone,,,,,,,
an old sole is new again,BUSINESS,unknown,unknown,2016.0,-71.0539967,42.3527249,70101.0,5902.0,3753.0,299.0,3.0,1606.0,4.0,90.0,147.0,5902.0,5542.0,360.0,93.0,T_White alone,,,,,,,
making good first impression,BUSINESS,unknown,unknown,2016.0,-71.0571176,42.3530449,70101.0,5902.0,3753.0,299.0,3.0,1606.0,4.0,90.0,147.0,5902.0,5542.0,360.0,93.0,T_White alone,,,,,,,
boston ballet sets sail with le corsaire,LIVING ARTS,unknown,unknown,2016.0,-71.0623039,42.3539873,70101.0,5902.0,3753.0,299.0,3.0,1606.0,4.0,90.0,147.0,5902.0,5542.0,360.0,93.0,T_White alone,,,,,,,
sentenced to prison in irish bank fraud,BUSINESS,unknown,unknown,2016.0,-71.05335699999999,42.3565209,70101.0,5902.0,3753.0,299.0,3.0,1606.0,4.0,90.0,147.0,5902.0,5542.0,360.0,93.0,T_White alone,,,,,,,
woman pleads not guilty in freedom trail car crash,NEWS,Metro,unknown,2016.0,-71.0594338,42.3554958,70101.0,5902.0,3753.0,299.0,3.0,1606.0,4.0,90.0,147.0,5902.0,5542.0,360.0,93.0,T_White alone,,,,,,,
finding in carmen mirror of the now,LIVING ARTS,unknown,unknown,2016.0,-71.0623039,42.3539873,70101.0,5902.0,3753.0,299.0,3.0,1606.0,4.0,90.0,147.0,5902.0,5542.0,360.0,93.0,T_White alone,,,,,,,
earning promotion means proving yourself beforehand,BUSINESS,unknown,unknown,2016.0,-71.0571176,42.3530449,70101.0,5902.0,3753.0,299.0,3.0,1606.0,4.0,90.0,147.0,5902.0,5542.0,360.0,93.0,T_White alone,,,,,,,
sticky notes of kindness,NEWS,Metro,unknown,2016.0,-71.0594338,42.3554958,70101.0,5902.0,3753.0,299.0,3.0,1606.0,4.0,90.0,147.0,5902.0,5542.0,360.0,93.0,T_White alone,,,,,,,
crime dropped in boston overall in 2016 police say,NEWS,Metro,unknown,2016.0,-71.0565313,42.35552750000001,70101.0,5902.0,3753.0,299.0,3.0,1606.0,4.0,90.0,147.0,5902.0,5542.0,360.0,93.0,T_White alone,,,,,,,
incurious george finds safe space,SUNDAY,Ideas,By Alison Lobron,2016.0,-71.05297259999999,42.35521809999999,70101.0,5902.0,3753.0,299.0,3.0,1606.0,4.0,90.0,147.0,5902.0,5542.0,360.0,93.0,T_White alone,,,,,,,
with this new mass. law can we finally talk about pay now,BUSINESS,unknown,unknown,2016.0,-71.0571176,42.3530449,70101.0,5902.0,3753.0,299.0,3.0,1606.0,4.0,90.0,147.0,5902.0,5542.0,360.0,93.0,T_White alone,,,,,,,
sipping wine for good cause,LIVING ARTS,unknown,unknown,2016.0,-71.0626226,42.3534526,70101.0,5902.0,3753.0,299.0,3.0,1606.0,4.0,90.0,147.0,5902.0,5542.0,360.0,93.0,T_White alone,,,,,,,
woman charged with homicide in fatal hanson crash,NEWS,Metro,unknown,2016.0,-71.0614308,42.3556767,70101.0,5902.0,3753.0,299.0,3.0,1606.0,4.0,90.0,147.0,5902.0,5542.0,360.0,93.0,T_White alone,,,,,,,
home sweet llc,BUSINESS,unknown,unknown,2016.0,-71.0575142,42.3530814,70101.0,5902.0,3753.0,299.0,3.0,1606.0,4.0,90.0,147.0,5902.0,5542.0,360.0,93.0,T_White alone,,,,,,,
climate change big challenge for south shore,REGIONAL,South,unknown,2016.0,-71.06148370000001,42.3550479,70101.0,5902.0,3753.0,299.0,3.0,1606.0,4.0,90.0,147.0,5902.0,5542.0,360.0,93.0,T_White alone,,,,,,,
plum island rain brings rare toad to the surface,REGIONAL,North,unknown,2016.0,-71.06388729999999,42.35173229999999,70101.0,5902.0,3753.0,299.0,3.0,1606.0,4.0,90.0,147.0,5902.0,5542.0,360.0,93.0,T_White alone,,,,,,,
charity calls chief underpaid gives $1.34m extra,BUSINESS,unknown,unknown,2016.0,-71.0538823,42.3555432,70101.0,5902.0,3753.0,299.0,3.0,1606.0,4.0,90.0,147.0,5902.0,5542.0,360.0,93.0,T_White alone,,,,,,,
all aboard democrats head to pa.,NEWS,Metro,unknown,2016.0,-71.0551625,42.3519448,70101.0,5902.0,3753.0,299.0,3.0,1606.0,4.0,90.0,147.0,5902.0,5542.0,360.0,93.0,T_White alone,,,,,,,
the making of swan,LIVING ARTS,unknown,unknown,2016.0,-71.0623039,42.3539873,70101.0,5902.0,3753.0,299.0,3.0,1606.0,4.0,90.0,147.0,5902.0,5542.0,360.0,93.0,T_White alone,,,,,,,
laissez faire on legalization,BUSINESS,unknown,unknown,2016.0,-71.0533518,42.3564979,70101.0,5902.0,3753.0,299.0,3.0,1606.0,4.0,90.0,147.0,5902.0,5542.0,360.0,93.0,T_White alone,,,,,,,
bc minn. duluth,SPORTS,unknown,unknown,2016.0,-71.05621359999999,42.3516349,70101.0,5902.0,3753.0,299.0,3.0,1606.0,4.0,90.0,147.0,5902.0,5542.0,360.0,93.0,T_White alone,,,,,,,
focusing despite distracted boss,BUSINESS,unknown,unknown,2016.0,-71.0571176,42.3530449,70101.0,5902.0,3753.0,299.0,3.0,1606.0,4.0,90.0,147.0,5902.0,5542.0,360.0,93.0,T_White alone,,,,,,,
kjuan 12 is thriving in school,NEWS,Metro,unknown,2016.0,-71.0568164,42.3506756,70101.0,5902.0,3753.0,299.0,3.0,1606.0,4.0,90.0,147.0,5902.0,5542.0,360.0,93.0,T_White alone,,,,,,,
jon radoff,BUSINESS,unknown,unknown,2016.0,-71.0566812,42.3511596,70101.0,5902.0,3753.0,299.0,3.0,1606.0,4.0,90.0,147.0,5902.0,5542.0,360.0,93.0,T_White alone,,,,,,,
guests provided costume drama at this boston ballet gala,MAGAZINE,unknown,By Tina Sutton,2016.0,-71.0623039,42.3539873,70101.0,5902.0,3753.0,299.0,3.0,1606.0,4.0,90.0,147.0,5902.0,5542.0,360.0,93.0,T_White alone,,,,,,,
for jaywalking even $1 fine is too high,EDITORIAL OPINION,Opinion,unknown,2016.0,-71.0551625,42.3519448,70101.0,5902.0,3753.0,299.0,3.0,1606.0,4.0,90.0,147.0,5902.0,5542.0,360.0,93.0,T_White alone,,,,,,,
oneunited bank to shut two california branches,BUSINESS,unknown,unknown,2016.0,-71.0575303,42.355653,70101.0,5902.0,3753.0,299.0,3.0,1606.0,4.0,90.0,147.0,5902.0,5542.0,360.0,93.0,T_White alone,,,,,,,
law firm gifts spur more calls for probe,NEWS,Metro,unknown,2016.0,-71.057391,42.3538104,70101.0,5902.0,3753.0,299.0,3.0,1606.0,4.0,90.0,147.0,5902.0,5542.0,360.0,93.0,T_White alone,,,,,,,
back on line,NEWS,Metro,unknown,2016.0,-71.0551625,42.3519448,70101.0,5902.0,3753.0,299.0,3.0,1606.0,4.0,90.0,147.0,5902.0,5542.0,360.0,93.0,T_White alone,,,,,,,
the holiday season lights up downtown crossing,NEWS,Metro,unknown,2016.0,-71.0594338,42.3554958,70101.0,5902.0,3753.0,299.0,3.0,1606.0,4.0,90.0,147.0,5902.0,5542.0,360.0,93.0,T_White alone,,,,,,,
except for the pets it dream job,BUSINESS,unknown,unknown,2016.0,-71.0571176,42.3530449,70101.0,5902.0,3753.0,299.0,3.0,1606.0,4.0,90.0,147.0,5902.0,5542.0,360.0,93.0,T_White alone,,,,,,,
color your world,REGIONAL,North,unknown,2016.0,-71.0611037,42.3578508,70101.0,5902.0,3753.0,299.0,3.0,1606.0,4.0,90.0,147.0,5902.0,5542.0,360.0,93.0,T_White alone,,,,,,,
ge vows $50m in philanthropy over next five years,BUSINESS,unknown,unknown,2016.0,-71.0539967,42.3527249,70101.0,5902.0,3753.0,299.0,3.0,1606.0,4.0,90.0,147.0,5902.0,5542.0,360.0,93.0,T_White alone,,,,,,,
suffolk board actions bad pr,NEWS,Metro,unknown,2016.0,-71.0611037,42.3578508,70101.0,5902.0,3753.0,299.0,3.0,1606.0,4.0,90.0,147.0,5902.0,5542.0,360.0,93.0,T_White alone,,,,,,,
congress should probe russian hack,EDITORIAL OPINION,Editorial,unknown,2016.0,-71.0528122,42.3529138,70101.0,5902.0,3753.0,299.0,3.0,1606.0,4.0,90.0,147.0,5902.0,5542.0,360.0,93.0,T_White alone,,,,,,,
publisher redirects mein kampf proceeds,NEWS,Metro,unknown,2016.0,-71.05297259999999,42.35521809999999,70101.0,5902.0,3753.0,299.0,3.0,1606.0,4.0,90.0,147.0,5902.0,5542.0,360.0,93.0,T_White alone,,,,,,,
le corsaire and more in boston ballet new season,LIVING ARTS,unknown,unknown,2016.0,-71.0623039,42.3539873,70101.0,5902.0,3753.0,299.0,3.0,1606.0,4.0,90.0,147.0,5902.0,5542.0,360.0,93.0,T_White alone,,,,,,,
garland sinatra love letter to be auctioned,LIVING ARTS,unknown,unknown,2016.0,-71.0632517,42.3531231,70101.0,5902.0,3753.0,299.0,3.0,1606.0,4.0,90.0,147.0,5902.0,5542.0,360.0,93.0,T_White alone,,,,,,,
state criticized for paving contracts,NEWS,Metro,unknown,2016.0,-71.0594466,42.3528329,70101.0,5902.0,3753.0,299.0,3.0,1606.0,4.0,90.0,147.0,5902.0,5542.0,360.0,93.0,T_White alone,,,,,,,
hackathon fills up with mixed gender group,BUSINESS,unknown,unknown,2016.0,-71.05978809999999,42.3538636,70101.0,5902.0,3753.0,299.0,3.0,1606.0,4.0,90.0,147.0,5902.0,5542.0,360.0,93.0,T_White alone,,,,,,,
ride service expands to d.c. philadelphia,BUSINESS,unknown,unknown,2016.0,-71.06040899999999,42.35659,70101.0,5902.0,3753.0,299.0,3.0,1606.0,4.0,90.0,147.0,5902.0,5542.0,360.0,93.0,T_White alone,,,,,,,
weston family home has farmlike feel complete with chickens,MAGAZINE,unknown,By Marni Elyse Katz,2016.0,-71.062439,42.3579456,70101.0,5902.0,3753.0,299.0,3.0,1606.0,4.0,90.0,147.0,5902.0,5542.0,360.0,93.0,T_White alone,,,,,,,
lessons from the hyatt 100,NEWS,unknown,By Janet Boguslaw and Margot Trotter Davis,2016.0,-71.0609509,42.3535479,70101.0,5902.0,3753.0,299.0,3.0,1606.0,4.0,90.0,147.0,5902.0,5542.0,360.0,93.0,T_White alone,,,,,,,
awareness advocacy are crucial to counteract fetal alcohol exposure,EDITORIAL OPINION,Letters,unknown,2016.0,-71.06124129999999,42.3529736,70101.0,5902.0,3753.0,299.0,3.0,1606.0,4.0,90.0,147.0,5902.0,5542.0,360.0,93.0,T_White alone,,,,,,,
supreme court thumbs its nose at the future,EDITORIAL OPINION,Opinion,By Derrick Jackson,2016.0,-71.0609796,42.3530699,70101.0,5902.0,3753.0,299.0,3.0,1606.0,4.0,90.0,147.0,5902.0,5542.0,360.0,93.0,T_White alone,,,,,,,
after sacrifice suffolk must change,BUSINESS,unknown,unknown,2016.0,-71.0611037,42.3578508,70101.0,5902.0,3753.0,299.0,3.0,1606.0,4.0,90.0,147.0,5902.0,5542.0,360.0,93.0,T_White alone,,,,,,,
erin mckeown joins night vale live tour,LIVING ARTS,unknown,unknown,2016.0,-71.061037,42.3562603,70101.0,5902.0,3753.0,299.0,3.0,1606.0,4.0,90.0,147.0,5902.0,5542.0,360.0,93.0,T_White alone,,,,,,,
suffolk board actions bad pr,NEWS,Metro,unknown,2016.0,-71.0611037,42.3578508,70101.0,5902.0,3753.0,299.0,3.0,1606.0,4.0,90.0,147.0,5902.0,5542.0,360.0,93.0,T_White alone,,,,,,,
the argument,REGIONAL,South,unknown,2016.0,-71.05692669999999,42.355884,70101.0,5902.0,3753.0,299.0,3.0,1606.0,4.0,90.0,147.0,5902.0,5542.0,360.0,93.0,T_White alone,,,,,,,
us set to force cleanup of river,NEWS,Metro,unknown,2016.0,-71.0626141,42.3550183,70101.0,5902.0,3753.0,299.0,3.0,1606.0,4.0,90.0,147.0,5902.0,5542.0,360.0,93.0,T_White alone,,,,,,,
chess notes,NEWS,Metro,By Chris Chase,2016.0,-71.0592733,42.3535416,70101.0,5902.0,3753.0,299.0,3.0,1606.0,4.0,90.0,147.0,5902.0,5542.0,360.0,93.0,T_White alone,,,,,,,
boston ballet casts spell with latest swan lake,LIVING ARTS,unknown,unknown,2016.0,-71.0623039,42.3539873,70101.0,5902.0,3753.0,299.0,3.0,1606.0,4.0,90.0,147.0,5902.0,5542.0,360.0,93.0,T_White alone,,,,,,,
weld seems set on run in 2016,NEWS,Metro,unknown,2016.0,-71.0561108,42.3523703,70101.0,5902.0,3753.0,299.0,3.0,1606.0,4.0,90.0,147.0,5902.0,5542.0,360.0,93.0,T_White alone,,,,,,,
